product_id,product_variant_id,product_variant_title,pais,tipo,classificacao,uva,tamanho,tampa,harmonizacao
18444,17991,Vinho Tinto Blend Villa Rosa Escolha 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18445,17992,Vinho Rosé Blend Villa Rosa Escolha 750ml,Portugal,Rose,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
18446,17993,Vinho Branco Blend Villa Rosa Privado 750ml,Portugal,Branco,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
18447,17994,Vinho Tinto Blend Villa Rosa Privado 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18489,18036,Vinho Tinto Alecrim 750ml - Pack de 2 unidades,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18490,18037,Vinho Branco Alecrim 750ml - Pack de 2 unidades,Portugal,Branco,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
18491,18038,Vinho Tinto Malbec Cava Negra 750ml - Pack de 2 unidades,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18492,18039,Vinho Tinto Reserva Cabernet Sauvignon Foye 750ml - Pack de 2 unidades,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
18493,18040,Vinho Rosé Malbec Chac Chac 750ml - Pack de 2 unidades,Argentina,Rose,Seco,Malbec,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
18627,18174,Vinho Tinto Cabernet Sauvignon Villa Campestre 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
18642,18189,Vinho Tinto Petit Verdo Reserva Bueno 750ml,Chile,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18643,18190,Vinho Tinto Pinot Noir Reserva Bueno 750ml,Chile,Tinto,Seco,Pinot Noir,750ml,Rolha,"Carnes brancas, Carnes de caça, Saladas e aperitivos"
18660,18207,Vinho Tinto Seco Castas Francesas Villa Campestre 750ml,Chile,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18698,18245,Vinho Tinto Seco Castas Francesas Villa Campestre 750ml,Chile,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18699,18246,Vinho Tinto Seco Castas Italianas Villa Campestre 750ml,Chile,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18871,18418,Vinho Branco Suave Gaseificado Pérgola 355ml,Brasil,Branco,Suave,Blend,Outros,Outra,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
18872,18419,Kit Pérgola | 4 Latas,Brasil,Outros,Suave,Blend,Outros,Outra,
18956,18503,"Vinho Tinto Suave de Mesa Pérgola 1,47L",Brasil,Tinto,Suave,Blend,Outros,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18957,18504,"Vinho Tinto Seco de Mesa Pérgola 1,47L",Brasil,Tinto,Seco,Blend,Outros,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
18958,18505,"Vinho Branco Suave de Mesa Pérgola 1,47L",Brasil,Branco,Suave,Blend,Outros,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
18959,18506,"Vinho Branco Seco de Mesa Pérgola 1,47L",Brasil,Branco,Seco,Blend,Outros,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
18960,18507,Vinho Tinto Suave Cabernet Franc Granja União 750ml,Brasil,Tinto,Suave,Outras,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
19839,19386,Vinho Rosé Go Veroni 375ml,Chile,Rose,Seco,Sauvignon Blanc,375ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
19840,19387,Vinho Branco Sauvignon Blanc Go Veroni 375ml,Chile,Branco,Seco,Sauvignon Blanc,375ml,Rosca,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
19841,19388,Espumante Rosé Brut Joy Veroni 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
19842,19389,Espumante Bianco Brut Veroni 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
19843,19390,Espumante Rose Villa Campestre 650 ml,Brasil,Espumante,Suave,Blend,Outros,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
19844,19391,Espumante Moscatel Villa Campestre 750 ml,Brasil,Espumante,Suave,Moscato,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos, Sobremesas"
19845,19392,Vinho Rosé Suave Gaseificado Pérgola 355ml,Brasil,Rose,Suave,Blend,Outros,Outra,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20113,19658,Espumante Rosé Brut Alud 750ml,Espanha,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
20150,19695,Espumante Brut Rosé Lovin 269ml,Brasil,Espumante,Brut,Blend,Outros,Outra,"Frutos do mar, Queijos, Saladas e aperitivos"
20190,19735,Espumante Prosecco Brut Salton 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
20191,19736,Coquetel De Vinho Lunae Clericot Salton 750ml,Brasil,Outros,Brut,Blend,750ml,Rosca,
20192,19737,Sangria Lunae Salton 750ml,Brasil,Outros,Demi-Sec,Blend,750ml,Rosca,
20193,19738,Vinho Branco Lunae Salton 750ml,Brasil,Branco,Demi-Sec,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20194,19739,Vinho Rosé Lunae Salton 750ml,Brasil,Rose,Demi-Sec,Moscato,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20195,19740,Vinho Branco Classic Demi-Sec Salton,Brasil,Branco,Demi-Sec,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20196,19741,Vinho Tinto Classic Cabernet Sauvignon Salton 750ml,Brasil,Tinto,Seco,Cabernet Sauvignon,750ml,Rosca,"Carnes de caça, Carnes vermelhas, Queijos"
20197,19742,Vinho Tinto Suave Classic Salton,Brasil,Tinto,Suave,Blend,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20198,19743,Vinho Tinto Classic Merlot Salton 750ml,Brasil,Tinto,Seco,Merlot,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20199,19744,Vinho Branco Intenso Chardonnay Salton 750ml,Brasil,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20334,19879,Vinho Tinto Seco Sangiovese Brunello di Montalcino Bueno 750ml,Itália,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20335,19880,Vinho Tinto Seco Sangiovese La Valletta Bueno 750ml,Itália,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20336,19881,Vinho Branco Seco Chardonnay VIN Bueno 750ml,Brasil,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20378,19923,Vinho Tinto Seco Quinta Do Morgado 750ml,Brasil,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20379,19924,Vinho Tinto Suave Quinta Do Morgado 750ml,Brasil,Tinto,Suave,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20380,19925,Vinho Branco Suave Quinta Do Morgado 750ml,Brasil,Branco,Suave,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20399,19944,Vinho Tinto Seco Bien Amigos 750ml,Brasil,Tinto,Seco,Blend,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20497,20042,Vinho do Zé Tinto Seco Cabernet Sauvignon 750ml,Brasil,Tinto,Seco,Cabernet Sauvignon,750ml,Rosca,"Carnes de caça, Carnes vermelhas, Queijos"
20498,20043,Vinho do Zé Rosé 750ml,Brasil,Rose,Demi-Sec,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20499,20044,Vinho do Zé Branco 750ml,Brasil,Branco,Demi-Sec,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20528,20073,Vinho Tinto Merlot 22 750ml,Brasil,Tinto,Seco,Merlot,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20529,20074,Vinho Branco Chardonnay 22 750ml,Brasil,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20530,20075,Vinho Rosé Pinot Noir 22 750ml,Brasil,Rose,Seco,Pinot Noir,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20531,20076,Vinho Tinto Syrah 22 750ml,Brasil,Tinto,Seco,Syrah,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Pratos apimentados"
20532,20077,Vinho Branco Sauvignon Blanc 22 750ml,Brasil,Branco,Seco,Sauvignon Blanc,750ml,Rosca,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
20533,20078,Vinho Branco Chardonnay 22 Tarsila 750ml,Brasil,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20534,20079,Vinho Tinto Merlot 22 Tarsila 750ml,Brasil,Tinto,Seco,Merlot,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20535,20080,Vinho Rosé Pinot Noir 22 Tarsila 750ml,Brasil,Rose,Seco,Pinot Noir,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20536,20081,Espumante Brut 22 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
20609,20154,Vinho Frisante Branco Zero Álcool Begin 269ml,Brasil,Branco,Seco,Chardonnay,Outros,Outra,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20610,20155,Vinho Frisante Rosé Zero Álcool Begin 269ml,Brasil,Rose,Seco,Blend,Outros,Outra,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20611,20156,"Kit Vinho Do Zé - Tinto, Branco e Rosé",Brasil,Outros,Demi-Sec,Blend,750ml,Rosca,
20671,20216,VINHO VERONI SAUVI 750ml,Brasil,Branco,Suave,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
20673,20218,Vinho Tinto Tempranillo Don Simon 750ml,Espanha,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20674,20219,Vinho Branco Torrontés Nieto Senetiner 750ml,Argentina,Branco,Suave,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20675,20220,Vinho Tinto Cabernet Sauvignon Aros 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20676,20221,Vinho Tinto Cabernet Sauvignon e Merlot Fielo 750ml,Chile,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20677,20222,Vinho Tinto Tempranillo Vinapena 750ml,Espanha,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20678,20223,Vinho Tinto Pinot Noir Fuentevina 750ml,Espanha,Tinto,Seco,Pinot Noir,750ml,Rolha,"Carnes brancas, Carnes de caça, Saladas e aperitivos"
20679,20224,Vinho Tinto Malbec La Fusta 750ml,Argentina,Tinto,Demi-Sec,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20680,20225,Vinho Tinto Malbec La Grupa 750ml,Argentina,Tinto,Demi-Sec,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20681,20226,Vinho Tinto Malbec Epic Wines 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20682,20227,Vinho Tinto Grenache Comte Bivin 750ml,França,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20683,20228,Vinho Rosé Nieto Senetiner 750ml,Argentina,Rose,Suave,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20684,20229,Vinho Tinto Sangiovese Il Rè 750ml,Itália,Tinto,Demi-Sec,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20685,20230,Espumante Brut Grand Chateau 750ml,Espanha,Espumante,Brut,Outras,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
20686,20231,Vinho Tinto Casa Portuguesa 750ml,Portugal,Tinto,Demi-Sec,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20687,20232,Vinho Tinto Cabernet Sauvignon The Original 750ml,França,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20688,20233,Vinho Branco Lambrusco Fantasia 750ml,Itália,Branco,Suave,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
20689,20234,Vinho Tinto Cabernet Sauvignon Terre Des Anges 750ml,França,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20690,20235,Vinho Tinto Cabernet Sauvignon Tierra Del Mar 750ml,Uruguai,Tinto,Demi-Sec,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20691,20236,Vinho Tinto Reserva Carménère Fauna 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20692,20237,Vinho Rosé Malbec De Martino 750ml,Chile,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20693,20238,Vinho Tinto Carménère De Martino 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20694,20239,Vinho Branco Pinot Grigio Villaggio 750ml,Itália,Branco,Seco,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
20695,20240,Vinho Branco Torre De Pias 750ml,Portugal,Branco,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20696,20241,Vinho Tinto Portada Winemakers Selection 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20697,20242,Vinho Branco Sauvignon Blanc Casas Del Bosque 750ml,Chile,Branco,Seco,Sauvignon Blanc,750ml,Rosca,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
20698,20243,Vinho Rosé Miliasso 4 Vites 750ml,Itália,Rose,Demi-Sec,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20699,20244,Vinho Branco Sauvignon Blanc De Martino 750ml,Chile,Branco,Seco,Sauvignon Blanc,750ml,Rosca,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
20700,20245,Vinho Tinto Tempranillo Anciano Crianza 750ml,Espanha,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20701,20246,Vinho Branco Vermentino Pays d'Oc 750ml,França,Branco,Seco,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
20702,20247,Vinho Rosé Pays d'Oc 750ml,França,Rose,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20703,20248,Vinho Tinto Rocca Chianti DOCG 750ml,Itália,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20704,20249,Vinho Tinto Pinot Noir Casas Del Bosque 750ml,Chile,Tinto,Seco,Pinot Noir,750ml,Rosca,"Carnes brancas, Carnes de caça, Saladas e aperitivos"
20705,20250,Vinho Tinto Tourigas Nacional Larus 750ml,Portugal,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20706,20251,Vinho Tinto Famiglia Castellani 750ml,Itália,Tinto,Demi-Sec,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20707,20252,Vinho Tinto Malbec La Poderosa 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20708,20253,Vinho Tinto Syrah e Grenache Pays d'Oc 750ml,França,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20709,20254,Vinho Tinto Pinot Noir La Poderosa 750ml,Argentina,Tinto,Seco,Pinot Noir,750ml,Rolha,"Carnes brancas, Carnes de caça, Saladas e aperitivos"
20710,20255,Vinho Tinto Pacheca Raízes 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20711,20256,Vinho Tinto Riserva Famiglia Castellani 750ml,Itália,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20712,20257,Vinho Tinto Reserva Carménère De Martino 750ml,Itália,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20713,20258,Vinho Tinto Baron Des Fontenilles 750ml,França,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20839,20384,Vinho Tinto Cabernet Sauvignon Nieto Senetiner 750ml,Argentina,Tinto,Demi-Sec,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20840,20385,Vinho Branco Suave Nieto Senetiner 750ml,Argentina,Branco,Suave,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20841,20386,Vinho Rosé Suave Nieto Senetiner 750ml,Argentina,Rose,Suave,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20842,20387,Vinho Tinto Carménère Valle Do Atacama 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20843,20388,Vinho Tinto Blend Valle Do Atacama 750ml,Chile,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20846,20391,Vinho Tinto Blend Cave de Ladac 750ml,França,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20847,20392,Vinho Tinto Cabernet Sauvignon Cave De Ladac 750ml,França,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
20848,20393,Vinho Branco Chardonnay Cave de Ladac 750ml,França,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20849,20394,Vinho Branco Sauvignon Blanc Cave de Ladac 750ml,França,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
20851,20396,Vinho Tinto Sangiovese Ab-Imis 750ml,Itália,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20852,20397,Vinho Tinto Portada 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20853,20398,Vinho Rosé Portada 750ml,Portugal,Rose,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
20854,20399,Vinho Branco Chardonnay La Flor De Algairen 750ml,Espanha,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
20855,20400,Vinho Branco Sauvignon Blanc Mancura Etnia 750ml ,Chile,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
20856,20401,Vinho Tinto Merlot Mancura Etnia 750ml,Chile,Tinto,Seco,Merlot,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
20857,20402,Vinho Tinto Malbec Felino 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
21020,20565,Vinho Branco Sauvignon Blanc 22 750ml - Edição Centenário 1922,Brasil,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
21041,20586,Vinho Branco Sauvignon Blanc 22 750ml - Edição Centenário 1922,Brasil,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
21042,20587,Vinho Rosé Blend 22 750ml - Edição Centenário 1922,Brasil,Rose,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
21043,20588,Vinho Branco Sauvignon Blanc 22 750ml - Edição Centenário 1922,Brasil,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
21334,20879,Vinho Tinto Malbec Circus 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
21335,20880,Vinho Tinto Miluna Puglia 750ml,Itália,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
21336,20881,Vinho Branco Malvasia Miluna 750ml,Itália,Branco,Seco,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
21505,21050,Vinho Tinto Malbec Dante Robino 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
21506,21051,Vinho Tinto Cabernet Dante Robino 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
21507,21052,Vinho Branco Blend Dante Robino 750ml,Argentina,Branco,Seco,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
21508,21053,	 Vinho Espumante Branco Dante Robino 750ml,Argentina,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
21509,21054,Vinho Tinto Malbec Dante Robino Legado 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
21510,21055,Vinho Tinto Cabernet Sauvignon Dante Robino Legado 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
21511,21056,Vinho Tinto Bonarda Dante Robino Legado 750ml,Argentina,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
21512,21057,Vinho Branco Blend Dante Robino Legado 750ml,Argentina,Branco,Seco,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
